id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
163,Tirage horizontal (front) corde à la poulie haute,Facepulls,"<p>Fixez une corde à la machine à câble à un réglage bas.</p><p>Tenez-vous face à la machine et tenez la corde avec une prise en pronation.</p><p>Reculez pour créer une tension dans le câble, les pieds écartés à la largeur des épaules.</p><p>Gardez le dos droit et penchez-vous légèrement en avant, en fléchissant légèrement les genoux.</p><p>Tirez la corde vers votre poitrine, en contractant vos omoplates ensemble.</p><p>Faites une pause à la fin du mouvement, puis relâchez lentement et étendez vos bras jusqu'à la position de départ.</p><p>Répétez le nombre souhaité de répétitions.</p>","<p>Attach a rope to a low pulley cable machine.</p><p>Stand facing the machine and hold the rope with an overhand grip.</p><p>Step back to create tension in the cable, with feet shoulder-width apart.</p><p>Keep your back straight and lean slightly forward, bending your knees slightly.</p><p>Pull the rope towards your chest, squeezing your shoulder blades together.</p><p>Pause at the end of the movement, then slowly release and extend your arms back to the starting position.</p><p>Repeat for the desired number of repetitions.</p>",https://www.youtube.com/embed/3ZViIERC1QQ?autoplay=1,https://img.youtube.com/vi/3ZViIERC1QQ/hqdefault.jpg,"<p>Le <strong>Tirage horizontal (front) corde à la poulie haute</strong>, ou <em>Facepull</em>, est un excellent <em>exercice d'isolement</em> pour renforcer les<strong> muscles de la partie postérieure des épaules</strong> et du <strong>haut du dos</strong>. Particulièrement prisé pour son efficacité à prévenir et combattre les déséquilibres posturaux, il est adapté tant aux débutants qu'aux pratiquants confirmés.</p>","<p>The <strong>Facepull</strong> or <em>Face Pull</em> is an excellent <em>isolation exercise</em> for strengthening the <strong>posterior shoulder muscles</strong> and the <strong>upper back</strong>. Highly valued for its effectiveness in preventing and combating postural imbalances, it is suitable for both beginners and advanced trainees.</p>",tirage-horizontal-corde-poulie-haute,facepulls,EQUIPMENT,ROPE
163,Tirage horizontal (front) corde à la poulie haute,Facepulls,"<p>Fixez une corde à la machine à câble à un réglage bas.</p><p>Tenez-vous face à la machine et tenez la corde avec une prise en pronation.</p><p>Reculez pour créer une tension dans le câble, les pieds écartés à la largeur des épaules.</p><p>Gardez le dos droit et penchez-vous légèrement en avant, en fléchissant légèrement les genoux.</p><p>Tirez la corde vers votre poitrine, en contractant vos omoplates ensemble.</p><p>Faites une pause à la fin du mouvement, puis relâchez lentement et étendez vos bras jusqu'à la position de départ.</p><p>Répétez le nombre souhaité de répétitions.</p>","<p>Attach a rope to a low pulley cable machine.</p><p>Stand facing the machine and hold the rope with an overhand grip.</p><p>Step back to create tension in the cable, with feet shoulder-width apart.</p><p>Keep your back straight and lean slightly forward, bending your knees slightly.</p><p>Pull the rope towards your chest, squeezing your shoulder blades together.</p><p>Pause at the end of the movement, then slowly release and extend your arms back to the starting position.</p><p>Repeat for the desired number of repetitions.</p>",https://www.youtube.com/embed/3ZViIERC1QQ?autoplay=1,https://img.youtube.com/vi/3ZViIERC1QQ/hqdefault.jpg,"<p>Le <strong>Tirage horizontal (front) corde à la poulie haute</strong>, ou <em>Facepull</em>, est un excellent <em>exercice d'isolement</em> pour renforcer les<strong> muscles de la partie postérieure des épaules</strong> et du <strong>haut du dos</strong>. Particulièrement prisé pour son efficacité à prévenir et combattre les déséquilibres posturaux, il est adapté tant aux débutants qu'aux pratiquants confirmés.</p>","<p>The <strong>Facepull</strong> or <em>Face Pull</em> is an excellent <em>isolation exercise</em> for strengthening the <strong>posterior shoulder muscles</strong> and the <strong>upper back</strong>. Highly valued for its effectiveness in preventing and combating postural imbalances, it is suitable for both beginners and advanced trainees.</p>",tirage-horizontal-corde-poulie-haute,facepulls,MECHANICS_TYPE,ISOLATION
164,Sauts altérnés aux côtés du banc,Bench Hops,"<p>Commencez avec une box ou un banc devant vous. Tenez-vous debout, les pieds écartés de la largeur des épaules. ce sera votre position de départ.</p><p> Effectuez un court squat en préparation du saut</p><p> Sautez par-dessus le banc, atterrissez avec les genoux pliés, en absorbant l'impact à travers les jambes.</p>","<p>Start with a box or bench in front of you. Stand with feet shoulder-width apart. This will be your starting position.</p><p> Perform a short squat in preparation for the jump.</p><p> Jump over the bench, landing with your knees bent, absorbing the impact through your legs.</p>",https://www.youtube.com/embed/R3TCOHRwCl8?autoplay=1,https://img.youtube.com/vi/R3TCOHRwCl8/hqdefault.jpg,"<p>Les <strong>sauts altérnés aux côtés du banc</strong> sont un excellent moyen d'<em>améliorer la puissance explosive</em> et l'<em>agilité</em>. En sautant de manière répétitive d'un côté à l'autre du banc, vous ferez travailler vos <strong>quadriceps, ischio-jambiers et mollets</strong>. Ce mouvement intense est particulièrement bénéfique pour les athlètes et ceux cherchant à améliorer leur condition physique générale.</p>","<p><strong>Bench hops</strong> are an excellent way to <em>improve explosive power</em> and <em>agility</em>. By repeatedly hopping from side to side over a bench, you'll work your <strong>quads, hamstrings, and calves</strong>. This intense movement is especially beneficial for athletes and those looking to boost their overall fitness.</p>",sauts-alternes-cotes-banc,bench-hops,TYPE,PLYOMETRICS
164,Sauts altérnés aux côtés du banc,Bench Hops,"<p>Commencez avec une box ou un banc devant vous. Tenez-vous debout, les pieds écartés de la largeur des épaules. ce sera votre position de départ.</p><p> Effectuez un court squat en préparation du saut</p><p> Sautez par-dessus le banc, atterrissez avec les genoux pliés, en absorbant l'impact à travers les jambes.</p>","<p>Start with a box or bench in front of you. Stand with feet shoulder-width apart. This will be your starting position.</p><p> Perform a short squat in preparation for the jump.</p><p> Jump over the bench, landing with your knees bent, absorbing the impact through your legs.</p>",https://www.youtube.com/embed/R3TCOHRwCl8?autoplay=1,https://img.youtube.com/vi/R3TCOHRwCl8/hqdefault.jpg,"<p>Les <strong>sauts altérnés aux côtés du banc</strong> sont un excellent moyen d'<em>améliorer la puissance explosive</em> et l'<em>agilité</em>. En sautant de manière répétitive d'un côté à l'autre du banc, vous ferez travailler vos <strong>quadriceps, ischio-jambiers et mollets</strong>. Ce mouvement intense est particulièrement bénéfique pour les athlètes et ceux cherchant à améliorer leur condition physique générale.</p>","<p><strong>Bench hops</strong> are an excellent way to <em>improve explosive power</em> and <em>agility</em>. By repeatedly hopping from side to side over a bench, you'll work your <strong>quads, hamstrings, and calves</strong>. This intense movement is especially beneficial for athletes and those looking to boost their overall fitness.</p>",sauts-alternes-cotes-banc,bench-hops,TYPE,CROSSFIT
164,Sauts altérnés aux côtés du banc,Bench Hops,"<p>Commencez avec une box ou un banc devant vous. Tenez-vous debout, les pieds écartés de la largeur des épaules. ce sera votre position de départ.</p><p> Effectuez un court squat en préparation du saut</p><p> Sautez par-dessus le banc, atterrissez avec les genoux pliés, en absorbant l'impact à travers les jambes.</p>","<p>Start with a box or bench in front of you. Stand with feet shoulder-width apart. This will be your starting position.</p><p> Perform a short squat in preparation for the jump.</p><p> Jump over the bench, landing with your knees bent, absorbing the impact through your legs.</p>",https://www.youtube.com/embed/R3TCOHRwCl8?autoplay=1,https://img.youtube.com/vi/R3TCOHRwCl8/hqdefault.jpg,"<p>Les <strong>sauts altérnés aux côtés du banc</strong> sont un excellent moyen d'<em>améliorer la puissance explosive</em> et l'<em>agilité</em>. En sautant de manière répétitive d'un côté à l'autre du banc, vous ferez travailler vos <strong>quadriceps, ischio-jambiers et mollets</strong>. Ce mouvement intense est particulièrement bénéfique pour les athlètes et ceux cherchant à améliorer leur condition physique générale.</p>","<p><strong>Bench hops</strong> are an excellent way to <em>improve explosive power</em> and <em>agility</em>. By repeatedly hopping from side to side over a bench, you'll work your <strong>quads, hamstrings, and calves</strong>. This intense movement is especially beneficial for athletes and those looking to boost their overall fitness.</p>",sauts-alternes-cotes-banc,bench-hops,TYPE,CARDIO
164,Sauts altérnés aux côtés du banc,Bench Hops,"<p>Commencez avec une box ou un banc devant vous. Tenez-vous debout, les pieds écartés de la largeur des épaules. ce sera votre position de départ.</p><p> Effectuez un court squat en préparation du saut</p><p> Sautez par-dessus le banc, atterrissez avec les genoux pliés, en absorbant l'impact à travers les jambes.</p>","<p>Start with a box or bench in front of you. Stand with feet shoulder-width apart. This will be your starting position.</p><p> Perform a short squat in preparation for the jump.</p><p> Jump over the bench, landing with your knees bent, absorbing the impact through your legs.</p>",https://www.youtube.com/embed/R3TCOHRwCl8?autoplay=1,https://img.youtube.com/vi/R3TCOHRwCl8/hqdefault.jpg,"<p>Les <strong>sauts altérnés aux côtés du banc</strong> sont un excellent moyen d'<em>améliorer la puissance explosive</em> et l'<em>agilité</em>. En sautant de manière répétitive d'un côté à l'autre du banc, vous ferez travailler vos <strong>quadriceps, ischio-jambiers et mollets</strong>. Ce mouvement intense est particulièrement bénéfique pour les athlètes et ceux cherchant à améliorer leur condition physique générale.</p>","<p><strong>Bench hops</strong> are an excellent way to <em>improve explosive power</em> and <em>agility</em>. By repeatedly hopping from side to side over a bench, you'll work your <strong>quads, hamstrings, and calves</strong>. This intense movement is especially beneficial for athletes and those looking to boost their overall fitness.</p>",sauts-alternes-cotes-banc,bench-hops,PRIMARY_MUSCLE,FULL_BODY
164,Sauts altérnés aux côtés du banc,Bench Hops,"<p>Commencez avec une box ou un banc devant vous. Tenez-vous debout, les pieds écartés de la largeur des épaules. ce sera votre position de départ.</p><p> Effectuez un court squat en préparation du saut</p><p> Sautez par-dessus le banc, atterrissez avec les genoux pliés, en absorbant l'impact à travers les jambes.</p>","<p>Start with a box or bench in front of you. Stand with feet shoulder-width apart. This will be your starting position.</p><p> Perform a short squat in preparation for the jump.</p><p> Jump over the bench, landing with your knees bent, absorbing the impact through your legs.</p>",https://www.youtube.com/embed/R3TCOHRwCl8?autoplay=1,https://img.youtube.com/vi/R3TCOHRwCl8/hqdefault.jpg,"<p>Les <strong>sauts altérnés aux côtés du banc</strong> sont un excellent moyen d'<em>améliorer la puissance explosive</em> et l'<em>agilité</em>. En sautant de manière répétitive d'un côté à l'autre du banc, vous ferez travailler vos <strong>quadriceps, ischio-jambiers et mollets</strong>. Ce mouvement intense est particulièrement bénéfique pour les athlètes et ceux cherchant à améliorer leur condition physique générale.</p>","<p><strong>Bench hops</strong> are an excellent way to <em>improve explosive power</em> and <em>agility</em>. By repeatedly hopping from side to side over a bench, you'll work your <strong>quads, hamstrings, and calves</strong>. This intense movement is especially beneficial for athletes and those looking to boost their overall fitness.</p>",sauts-alternes-cotes-banc,bench-hops,EQUIPMENT,BENCH
164,Sauts altérnés aux côtés du banc,Bench Hops,"<p>Commencez avec une box ou un banc devant vous. Tenez-vous debout, les pieds écartés de la largeur des épaules. ce sera votre position de départ.</p><p> Effectuez un court squat en préparation du saut</p><p> Sautez par-dessus le banc, atterrissez avec les genoux pliés, en absorbant l'impact à travers les jambes.</p>","<p>Start with a box or bench in front of you. Stand with feet shoulder-width apart. This will be your starting position.</p><p> Perform a short squat in preparation for the jump.</p><p> Jump over the bench, landing with your knees bent, absorbing the impact through your legs.</p>",https://www.youtube.com/embed/R3TCOHRwCl8?autoplay=1,https://img.youtube.com/vi/R3TCOHRwCl8/hqdefault.jpg,"<p>Les <strong>sauts altérnés aux côtés du banc</strong> sont un excellent moyen d'<em>améliorer la puissance explosive</em> et l'<em>agilité</em>. En sautant de manière répétitive d'un côté à l'autre du banc, vous ferez travailler vos <strong>quadriceps, ischio-jambiers et mollets</strong>. Ce mouvement intense est particulièrement bénéfique pour les athlètes et ceux cherchant à améliorer leur condition physique générale.</p>","<p><strong>Bench hops</strong> are an excellent way to <em>improve explosive power</em> and <em>agility</em>. By repeatedly hopping from side to side over a bench, you'll work your <strong>quads, hamstrings, and calves</strong>. This intense movement is especially beneficial for athletes and those looking to boost their overall fitness.</p>",sauts-alternes-cotes-banc,bench-hops,MECHANICS_TYPE,COMPOUND
200,Curl biceps halteres,Dumbbell Bicep Curls,<p>Realisez un curl avec halteres en controlant la descente.</p>,<p>Perform a dumbbell curl while controlling the lowering phase.</p>,,,<p>Un mouvement simple pour renforcer les biceps.</p>,<p>A simple movement to build stronger biceps.</p>,curl-biceps-halteres,dumbbell-bicep-curls,TYPE,STRENGTH
200,Curl biceps halteres,Dumbbell Bicep Curls,<p>Realisez un curl avec halteres en controlant la descente.</p>,<p>Perform a dumbbell curl while controlling the lowering phase.</p>,,,<p>Un mouvement simple pour renforcer les biceps.</p>,<p>A simple movement to build stronger biceps.</p>,curl-biceps-halteres,dumbbell-bicep-curls,PRIMARY_MUSCLE,BICEPS
200,Curl biceps halteres,Dumbbell Bicep Curls,<p>Realisez un curl avec halteres en controlant la descente.</p>,<p>Perform a dumbbell curl while controlling the lowering phase.</p>,,,<p>Un mouvement simple pour renforcer les biceps.</p>,<p>A simple movement to build stronger biceps.</p>,curl-biceps-halteres,dumbbell-bicep-curls,SECONDARY_MUSCLE,FOREARMS
200,Curl biceps halteres,Dumbbell Bicep Curls,<p>Realisez un curl avec halteres en controlant la descente.</p>,<p>Perform a dumbbell curl while controlling the lowering phase.</p>,,,<p>Un mouvement simple pour renforcer les biceps.</p>,<p>A simple movement to build stronger biceps.</p>,curl-biceps-halteres,dumbbell-bicep-curls,EQUIPMENT,DUMBBELL
200,Curl biceps halteres,Dumbbell Bicep Curls,<p>Realisez un curl avec halteres en controlant la descente.</p>,<p>Perform a dumbbell curl while controlling the lowering phase.</p>,,,<p>Un mouvement simple pour renforcer les biceps.</p>,<p>A simple movement to build stronger biceps.</p>,curl-biceps-halteres,dumbbell-bicep-curls,MECHANICS_TYPE,ISOLATION
201,Developpe couche halteres,Dumbbell Chest Presses,<p>Poussez les halteres au dessus de la poitrine puis revenez lentement.</p>,<p>Press the dumbbells above your chest then lower them slowly.</p>,,,<p>Exercice de base pour la poitrine avec halteres.</p>,<p>A chest foundation movement with dumbbells.</p>,developpe-couche-halteres,dumbbell-chest-presses,TYPE,STRENGTH
201,Developpe couche halteres,Dumbbell Chest Presses,<p>Poussez les halteres au dessus de la poitrine puis revenez lentement.</p>,<p>Press the dumbbells above your chest then lower them slowly.</p>,,,<p>Exercice de base pour la poitrine avec halteres.</p>,<p>A chest foundation movement with dumbbells.</p>,developpe-couche-halteres,dumbbell-chest-presses,PRIMARY_MUSCLE,CHEST
201,Developpe couche halteres,Dumbbell Chest Presses,<p>Poussez les halteres au dessus de la poitrine puis revenez lentement.</p>,<p>Press the dumbbells above your chest then lower them slowly.</p>,,,<p>Exercice de base pour la poitrine avec halteres.</p>,<p>A chest foundation movement with dumbbells.</p>,developpe-couche-halteres,dumbbell-chest-presses,SECONDARY_MUSCLE,TRICEPS
201,Developpe couche halteres,Dumbbell Chest Presses,<p>Poussez les halteres au dessus de la poitrine puis revenez lentement.</p>,<p>Press the dumbbells above your chest then lower them slowly.</p>,,,<p>Exercice de base pour la poitrine avec halteres.</p>,<p>A chest foundation movement with dumbbells.</p>,developpe-couche-halteres,dumbbell-chest-presses,SECONDARY_MUSCLE,SHOULDERS
201,Developpe couche halteres,Dumbbell Chest Presses,<p>Poussez les halteres au dessus de la poitrine puis revenez lentement.</p>,<p>Press the dumbbells above your chest then lower them slowly.</p>,,,<p>Exercice de base pour la poitrine avec halteres.</p>,<p>A chest foundation movement with dumbbells.</p>,developpe-couche-halteres,dumbbell-chest-presses,EQUIPMENT,DUMBBELL
201,Developpe couche halteres,Dumbbell Chest Presses,<p>Poussez les halteres au dessus de la poitrine puis revenez lentement.</p>,<p>Press the dumbbells above your chest then lower them slowly.</p>,,,<p>Exercice de base pour la poitrine avec halteres.</p>,<p>A chest foundation movement with dumbbells.</p>,developpe-couche-halteres,dumbbell-chest-presses,MECHANICS_TYPE,COMPOUND
202,Rowing barre buste penche,Barbell Bent Over Rows,<p>Tirez la barre vers le bas du ventre en gardant le dos gainé.</p>,<p>Row the barbell toward your lower ribs while keeping a braced torso.</p>,,,<p>Excellent tirage pour le dos et la posture.</p>,<p>A strong pull for back development and posture.</p>,rowing-barre-buste-penche,barbell-bent-over-rows,TYPE,STRENGTH
202,Rowing barre buste penche,Barbell Bent Over Rows,<p>Tirez la barre vers le bas du ventre en gardant le dos gainé.</p>,<p>Row the barbell toward your lower ribs while keeping a braced torso.</p>,,,<p>Excellent tirage pour le dos et la posture.</p>,<p>A strong pull for back development and posture.</p>,rowing-barre-buste-penche,barbell-bent-over-rows,PRIMARY_MUSCLE,BACK
202,Rowing barre buste penche,Barbell Bent Over Rows,<p>Tirez la barre vers le bas du ventre en gardant le dos gainé.</p>,<p>Row the barbell toward your lower ribs while keeping a braced torso.</p>,,,<p>Excellent tirage pour le dos et la posture.</p>,<p>A strong pull for back development and posture.</p>,rowing-barre-buste-penche,barbell-bent-over-rows,SECONDARY_MUSCLE,BICEPS
202,Rowing barre buste penche,Barbell Bent Over Rows,<p>Tirez la barre vers le bas du ventre en gardant le dos gainé.</p>,<p>Row the barbell toward your lower ribs while keeping a braced torso.</p>,,,<p>Excellent tirage pour le dos et la posture.</p>,<p>A strong pull for back development and posture.</p>,rowing-barre-buste-penche,barbell-bent-over-rows,EQUIPMENT,BARBELL
202,Rowing barre buste penche,Barbell Bent Over Rows,<p>Tirez la barre vers le bas du ventre en gardant le dos gainé.</p>,<p>Row the barbell toward your lower ribs while keeping a braced torso.</p>,,,<p>Excellent tirage pour le dos et la posture.</p>,<p>A strong pull for back development and posture.</p>,rowing-barre-buste-penche,barbell-bent-over-rows,MECHANICS_TYPE,COMPOUND
203,Souleve de terre roumain barre,Barbell Romanian Deadlifts,<p>Descendez la barre le long des jambes puis remontez en poussant les hanches.</p>,<p>Lower the bar along your legs then drive your hips forward to stand.</p>,,,<p>Un classique pour les ischios et la chaine posterieure.</p>,<p>A classic for hamstrings and the posterior chain.</p>,souleve-de-terre-roumain-barre,barbell-romanian-deadlifts,TYPE,STRENGTH
203,Souleve de terre roumain barre,Barbell Romanian Deadlifts,<p>Descendez la barre le long des jambes puis remontez en poussant les hanches.</p>,<p>Lower the bar along your legs then drive your hips forward to stand.</p>,,,<p>Un classique pour les ischios et la chaine posterieure.</p>,<p>A classic for hamstrings and the posterior chain.</p>,souleve-de-terre-roumain-barre,barbell-romanian-deadlifts,PRIMARY_MUSCLE,HAMSTRINGS
203,Souleve de terre roumain barre,Barbell Romanian Deadlifts,<p>Descendez la barre le long des jambes puis remontez en poussant les hanches.</p>,<p>Lower the bar along your legs then drive your hips forward to stand.</p>,,,<p>Un classique pour les ischios et la chaine posterieure.</p>,<p>A classic for hamstrings and the posterior chain.</p>,souleve-de-terre-roumain-barre,barbell-romanian-deadlifts,SECONDARY_MUSCLE,GLUTES
203,Souleve de terre roumain barre,Barbell Romanian Deadlifts,<p>Descendez la barre le long des jambes puis remontez en poussant les hanches.</p>,<p>Lower the bar along your legs then drive your hips forward to stand.</p>,,,<p>Un classique pour les ischios et la chaine posterieure.</p>,<p>A classic for hamstrings and the posterior chain.</p>,souleve-de-terre-roumain-barre,barbell-romanian-deadlifts,SECONDARY_MUSCLE,BACK
203,Souleve de terre roumain barre,Barbell Romanian Deadlifts,<p>Descendez la barre le long des jambes puis remontez en poussant les hanches.</p>,<p>Lower the bar along your legs then drive your hips forward to stand.</p>,,,<p>Un classique pour les ischios et la chaine posterieure.</p>,<p>A classic for hamstrings and the posterior chain.</p>,souleve-de-terre-roumain-barre,barbell-romanian-deadlifts,EQUIPMENT,BARBELL
203,Souleve de terre roumain barre,Barbell Romanian Deadlifts,<p>Descendez la barre le long des jambes puis remontez en poussant les hanches.</p>,<p>Lower the bar along your legs then drive your hips forward to stand.</p>,,,<p>Un classique pour les ischios et la chaine posterieure.</p>,<p>A classic for hamstrings and the posterior chain.</p>,souleve-de-terre-roumain-barre,barbell-romanian-deadlifts,MECHANICS_TYPE,COMPOUND
204,Developpe couche barre,Barbell Chest Presses,<p>Poussez la barre au dessus de la poitrine puis revenez avec controle.</p>,<p>Press the barbell above your chest then lower with control.</p>,,,<p>Exercice fondamental pour la force du haut du corps.</p>,<p>A fundamental upper-body strength exercise.</p>,developpe-couche-barre,barbell-chest-presses,TYPE,STRENGTH
204,Developpe couche barre,Barbell Chest Presses,<p>Poussez la barre au dessus de la poitrine puis revenez avec controle.</p>,<p>Press the barbell above your chest then lower with control.</p>,,,<p>Exercice fondamental pour la force du haut du corps.</p>,<p>A fundamental upper-body strength exercise.</p>,developpe-couche-barre,barbell-chest-presses,PRIMARY_MUSCLE,CHEST
204,Developpe couche barre,Barbell Chest Presses,<p>Poussez la barre au dessus de la poitrine puis revenez avec controle.</p>,<p>Press the barbell above your chest then lower with control.</p>,,,<p>Exercice fondamental pour la force du haut du corps.</p>,<p>A fundamental upper-body strength exercise.</p>,developpe-couche-barre,barbell-chest-presses,SECONDARY_MUSCLE,TRICEPS
204,Developpe couche barre,Barbell Chest Presses,<p>Poussez la barre au dessus de la poitrine puis revenez avec controle.</p>,<p>Press the barbell above your chest then lower with control.</p>,,,<p>Exercice fondamental pour la force du haut du corps.</p>,<p>A fundamental upper-body strength exercise.</p>,developpe-couche-barre,barbell-chest-presses,SECONDARY_MUSCLE,SHOULDERS
204,Developpe couche barre,Barbell Chest Presses,<p>Poussez la barre au dessus de la poitrine puis revenez avec controle.</p>,<p>Press the barbell above your chest then lower with control.</p>,,,<p>Exercice fondamental pour la force du haut du corps.</p>,<p>A fundamental upper-body strength exercise.</p>,developpe-couche-barre,barbell-chest-presses,EQUIPMENT,BARBELL
204,Developpe couche barre,Barbell Chest Presses,<p>Poussez la barre au dessus de la poitrine puis revenez avec controle.</p>,<p>Press the barbell above your chest then lower with control.</p>,,,<p>Exercice fondamental pour la force du haut du corps.</p>,<p>A fundamental upper-body strength exercise.</p>,developpe-couche-barre,barbell-chest-presses,MECHANICS_TYPE,COMPOUND
